draft_round,draft_ovr,twitter_username,team,fantasypros_id,sleeper_id,stats_global_id,mfl_id,cbs_id,merge_name,stats_id,rotoworld_id,cfbref_id,nfl_id,height,weight,name,ktc_id,gsis_id,pfr_id,fantasy_data_id,college,sportradar_id,position,birthdate,age,swish_id,draft_pick,yahoo_id,rotowire_id,draft_year,espn_id,pff_id,db_season,fleaflicker_id
4.0,132.0,,FA,14230.0,2436.0,748574.0,12204,2078901.0,deandre smelter,28520.0,10430.0,,,74.0,227.0,DeAndre Smelter,,00-0032064,SmelDe00,16893.0,Georgia Tech,10cdb5a6-8990-49b7-8b9f-5a459d6d94b9,WR,1991-12-03,29.4,,33.0,28520.0,10232.0,2015.0,3055912.0,9565.0,2025,
2.0,41.0,D_FUNCH,FA,13915.0,2346.0,696127.0,12205,2001877.0,devin funchess,28429.0,10391.0,devin-funchess-1,,76.0,225.0,Devin Funchess,,00-0032055,FuncDe00,16802.0,Michigan,7f5f2a81-ac40-420c-9421-5b9e2a21faf8,TE,1994-05-21,28.8,696127.0,9.0,28429.0,10138.0,2015.0,2977609.0,9474.0,2025,
2.0,55.0,williams_maxx,FA,13919.0,2360.0,651658.0,12206,1983769.0,maxx williams,28443.0,10298.0,maxx-williams-1,,76.0,252.0,Maxx Williams,,00-0031558,WillMa04,16816.0,Minnesota,52f4a43a-64a9-4d69-a9e2-28bd60f68e49,TE,1994-04-12,29.8,651658.0,23.0,28443.0,10128.0,2015.0,2970726.0,9488.0,2025,
6.0,194.0,NickOleary35,LVR,13957.0,2495.0,605423.0,12207,1860760.0,nick oleary,28582.0,10568.0,nick-oleary-1,,75.0,252.0,Nick O'Leary,,00-0032117,OLeaNi00,16954.0,Florida State,c257b2e6-dfc9-45c8-b30c-a497f2ce82a2,TE,1992-08-31,28.7,,18.0,28582.0,10250.0,2015.0,2576804.0,9627.0,2025,
3.0,92.0,JHeuerman86,FA,13961.0,2397.0,593517.0,12208,1824413.0,jeff heuerman,28480.0,10492.0,jeff-heuerman-1,jeffheuerman/2552399,77.0,255.0,Jeff Heuerman,,00-0032227,HeueJe00,16853.0,Ohio State,1fe3aadd-336b-4838-888e-8c9609747afc,TE,1992-11-24,29.3,,28.0,28480.0,10246.0,2015.0,2576389.0,9525.0,2025,
7.0,229.0,koymonster,FA,13958.0,2528.0,610943.0,12209,1893200.0,ben koyack,28617.0,10601.0,ben-koyack-1,benkoyack/2552396,77.0,258.0,Ben Koyack,,00-0032139,KoyaBe00,16988.0,Notre Dame,666e3121-3daa-4413-b1ec-8e728f7cc645,TE,1993-04-09,28.1,,12.0,28617.0,10254.0,2015.0,2579846.0,9662.0,2025,
3.0,68.0,OGSlick_46,FA,13956.0,2373.0,553616.0,12210,1759387.0,clive walford,28456.0,10471.0,clive-walford-1,clivewalford/2552397,76.0,252.0,Clive Walford,,00-0032256,WalfCl00,16829.0,Miami,2e56cca7-b898-4aac-bbc5-b5bda9163be1,TE,1991-10-21,29.5,,4.0,28456.0,10127.0,2015.0,2512593.0,9501.0,2025,
5.0,160.0,,FA,13959.0,2463.0,652019.0,12211,1983808.0,jesse james,28548.0,10403.0,jesse-james-1,jessejames/2552633,79.0,261.0,Jesse James,,00-0032135,JameJe00,16920.0,Penn State,a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d,TE,1994-06-04,29.7,652019.0,24.0,28548.0,10150.0,2015.0,2979590.0,9593.0,2025,
3.0,85.0,Kroft86,FA,13960.0,2390.0,592268.0,12212,1824200.0,tyler kroft,28473.0,10490.0,tyler-kroft-1,tylerkroft/2552586,78.0,252.0,Tyler Kroft,,00-0032214,KrofTy00,16846.0,Rutgers,36f54823-9d51-4180-9c91-d10281deb4bf,TE,1992-10-15,32.4,592268.0,21.0,28473.0,10247.0,2015.0,2582410.0,9518.0,2025,
4.0,117.0,B_Bell10,FA,13966.0,2422.0,542871.0,12213,1737101.0,blake bell,28505.0,10366.0,blake-bell-1,,78.0,252.0,Blake Bell,,00-0032062,BellBl00,16878.0,Oklahoma,0cc4e449-185a-4b08-9f07-c907ad0c3e05,TE,1991-08-07,33.6,542871.0,18.0,28505.0,10248.0,2015.0,2514206.0,9550.0,2025,
,,,FA,13962.0,2559.0,733427.0,12214,2060571.0,ej bibbs,29034.0,10726.0,,e.j.bibbs/2553791,74.0,258.0,E.J. Bibbs,,00-0031968,,17021.0,Iowa State,7b5052ff-f939-4284-afcf-677ac31dc5ad,TE,1991-08-28,29.7,,,29034.0,10554.0,2015.0,3039924.0,10034.0,2025,
2.0,60.0,RandyGregory_4,FA,13893.0,2365.0,728288.0,12215,2060630.0,randy gregory,28448.0,10292.0,randy-gregory-1,randygregory/2552446,77.0,255.0,Randy Gregory,,00-0032197,GregRa00,16821.0,Nebraska,5c913725-c52a-4633-b3b9-efa6a9d2cf05,DE,1992-11-23,32.3,728288.0,28.0,28448.0,10168.0,2015.0,3040479.0,9493.0,2025,
1.0,23.0,StingRay56,FA,13896.0,2328.0,605268.0,12216,1860857.0,shane ray,28411.0,10302.0,shane-ray-1,shaneray/2552451,75.0,255.0,Shane Ray,,00-0032221,RayxSh00,16784.0,Missouri,17cc7638-a3a6-4008-9fbb-72f03ef5f775,LB,1993-05-18,28.0,605268.0,23.0,28411.0,10308.0,2015.0,2577371.0,9456.0,2025,
1.0,3.0,dantefowler,DAL,14020.0,2308.0,694612.0,12217,2173899.0,dante fowler,28391.0,10389.0,dante-fowler-jr-1,dantefowler/2553431,75.0,261.0,Dante Fowler,,00-0032052,FowlDa00,16764.0,Florida,6bc85af5-fc58-4656-82da-d02780a0f6f6,DE,1994-08-03,30.9,694612.0,3.0,28391.0,10349.0,2015.0,2980100.0,9436.0,2025,
1.0,17.0,arikarmstead,JAC,13918.0,2322.0,689658.0,12218,1996151.0,arik armstead,28405.0,10363.0,arik-armstead-1,,79.0,290.0,Arik Armstead,,00-0032164,ArmsAr01,16778.0,Oregon,acb7169f-3ffa-4386-9866-e06af6ed7fef,DT,1993-11-15,31.6,689658.0,17.0,28405.0,10309.0,2015.0,2971275.0,9450.0,2025,
2.0,35.0,,HOU,14055.0,2340.0,0.0,12219,1998180.0,mario edwards,28423.0,10475.0,mario-edwards-jr-1,marioedwards/2553433,75.0,280.0,Mario Edwards,,00-0032265,EdwaMa01,16796.0,Florida State,fdfb980b-1493-4698-9b97-f445a8f495da,DT,1994-01-25,31.4,691516.0,3.0,28423.0,10450.0,2015.0,2969921.0,9468.0,2025,
3.0,79.0,EliHaroldNews,FA,14032.0,2384.0,693998.0,12220,2000059.0,eli harold,28467.0,10400.0,eli-harold-1,,75.0,243.0,Eli Harold,,00-0032060,HaroEl00,16840.0,Virginia,b0ccc4f7-84a8-448b-bc7c-11e41d14ad09,DE,1994-01-20,27.3,,15.0,28467.0,10350.0,2015.0,2979652.0,9512.0,2025,
3.0,88.0,DHunt94_TX,HOU,14036.0,2393.0,651016.0,12221,1984262.0,danielle hunter,28476.0,10470.0,danielle-hunter-1,,77.0,263.0,Danielle Hunter,,00-0031565,HuntDa01,16849.0,LSU,ba7fe857-df63-4aed-803a-80993b157be4,DE,1994-10-29,30.7,651016.0,24.0,28476.0,10318.0,2015.0,2976560.0,9521.0,2025,
4.0,101.0,III_Flowers,FA,14054.0,2406.0,604396.0,12222,1852882.0,trey flowers,28489.0,10388.0,trey-flowers-1,treyflowers/2552278,74.0,265.0,Trey Flowers,,00-0031566,FlowTr00,16862.0,Arkansas,57deb6ba-ce26-4ccc-a859-adf0564fb78e,DE,1993-08-16,31.5,604396.0,2.0,28489.0,10323.0,2015.0,2574519.0,9534.0,2025,
2.0,51.0,nateorchard44,FA,13922.0,2356.0,591928.0,12223,1825042.0,nate orchard,28439.0,10478.0,nate-orchard-1,nateorchard/2552299,76.0,251.0,Nate Orchard,,00-0031556,OrchNa00,16812.0,Utah,f024c29d-c4e6-4f23-b8e5-c7788bc87e47,DE,1993-01-05,30.1,591928.0,19.0,28439.0,10317.0,2015.0,3052511.0,9484.0,2025,
,,,BUF,,2606.0,605311.0,12224,1860912.0,cedric reed,28775.0,10731.0,,cedricreed/2553589,77.0,269.0,Cedric Reed,,,,17074.0,Texas,5ac77ada-1151-454a-a46b-3287fb8998e7,DE,1992-10-09,28.6,,,28775.0,10343.0,2015.0,2577574.0,,2025,
1.0,6.0,leonardwilliams,SEA,13892.0,2311.0,691071.0,12225,1996523.0,leonard williams,28394.0,10428.0,leonard-williams-1,leonardwilliams/2552486,77.0,310.0,Leonard Williams,,00-0031933,WillLe02,16767.0,USC,2b5152aa-cbcc-439c-b72a-ac7577c8422b,DT,1994-06-20,31.0,691071.0,6.0,28394.0,10307.0,2015.0,2971622.0,9439.0,2025,
1.0,12.0,Danny_Shelton55,FA,13901.0,2317.0,608018.0,12226,1884455.0,danny shelton,28400.0,10339.0,danny-shelton-1,dannyshelton/2552325,74.0,345.0,Danny Shelton,,00-0032143,ShelDa01,16773.0,Washington,cb491475-1814-4914-9777-fb865ae0d70b,DT,1993-08-20,30.5,608018.0,12.0,28400.0,10310.0,2015.0,2578384.0,9445.0,2025,
3.0,90.0,,WAS,14034.0,2395.0,553667.0,12227,1759544.0,carl davis,28478.0,10376.0,carl-davis-3,,77.0,320.0,Carl Davis,,00-0031938,DaviCa01,16851.0,Iowa,50de642a-7e6c-4625-9966-ed8fc64acfa0,DT,1992-03-02,33.0,553667.0,26.0,28478.0,10313.0,2015.0,2511690.0,9523.0,2025,
6.0,180.0,,ATL,13923.0,2482.0,606472.0,12228,1871307.0,michael bennett,28568.0,10555.0,michael-bennett-5,michaelbennett/2552733,74.0,287.0,Michael Bennett,,00-0032154,BennMi01,16940.0,Ohio State,eb96d887-4380-491e-b22f-b0cdd0bd64f5,DT,1993-02-24,28.2,,4.0,28568.0,10312.0,2015.0,2576371.0,9613.0,2025,
2.0,52.0,bigj9797,FA,13913.0,2357.0,608199.0,12229,1886787.0,jordan phillips,28440.0,10457.0,jordan-phillips-1,jordanphillips/2552492,78.0,341.0,Jordan Phillips,,00-0031557,PhilJo01,16813.0,Oklahoma,023af11a-3aa1-4266-b163-31cf6369ef3b,DT,1992-09-21,32.8,608199.0,20.0,28440.0,10311.0,2015.0,2577466.0,9485.0,2025,
1.0,8.0,VicBeasley3,FA,14021.0,2313.0,560234.0,12230,1765885.0,vic beasley,28396.0,10365.0,vic-beasley-1,,75.0,246.0,Vic Beasley,,00-0032240,BeasVi00,16769.0,Clemson,d1d46ded-4585-4760-81b4-62b80d31a3b0,LB,1992-07-08,30.6,,8.0,28396.0,9261.0,2015.0,2512400.0,9441.0,2025,
1.0,25.0,ShaqThompson_7,BUF,14028.0,2330.0,695206.0,12231,2001231.0,shaq thompson,28413.0,10424.0,shaq-thompson-1,,72.0,230.0,Shaq Thompson,,00-0031550,ThomSh01,16786.0,Washington,3bf0711c-793a-47e7-bcbd-a0ddf350fef4,LB,1994-04-21,31.2,695206.0,25.0,28413.0,10034.0,2015.0,2978313.0,9458.0,2025,
4.0,129.0,JakeRyan_47,FA,14194.0,2434.0,558642.0,12232,1737498.0,jake ryan,28517.0,10513.0,jake-ryan-1,,74.0,240.0,Jake Ryan,,00-0031578,RyanJa00,16890.0,Michigan,2f901553-926f-44c4-8ef0-1f0ff2d772cf,LB,1992-02-27,29.2,,30.0,28517.0,10367.0,2015.0,2515337.0,9562.0,2025,
4.0,124.0,kwon,FA,14059.0,2429.0,651006.0,12233,1984250.0,kwon alexander,28512.0,10510.0,kwon-alexander-1,,73.0,227.0,Kwon Alexander,,00-0032109,AlexKw00,16885.0,LSU,fd3bd475-4327-4ba7-8540-ab6cc8ecf12f,LB,1994-08-03,30.9,651006.0,25.0,28512.0,10360.0,2015.0,2976541.0,9557.0,2025,
1.0,22.0,Bud_Dupree,LAC,14063.0,2327.0,607147.0,12234,1877307.0,bud dupree,28410.0,10382.0,alvin-dupree-1,buddupree/2552289,76.0,269.0,Bud Dupree,,00-0032146,DuprAl00,16783.0,Kentucky,48dca4c3-c6ac-4122-aee6-26f7cd259824,DE,1993-02-12,32.4,607147.0,22.0,28410.0,10351.0,2015.0,2576702.0,9455.0,2025,
,,,FA,,2563.0,504371.0,12235,1759740.0,tony washington,28902.0,10947.0,,,76.0,247.0,Tony Washington,,00-0031931,,17027.0,Oregon,bed14e65-6ae0-4ad0-9f9a-85abb3c4824c,LB,1990-10-18,30.6,,,28902.0,10805.0,2015.0,2517002.0,,2025,
3.0,99.0,PjDawson47,FA,,2404.0,691314.0,12236,1996847.0,paul dawson,28487.0,10379.0,paul-dawson-1,p.j.dawson/2552318,72.0,240.0,Paul Dawson,,,DawsPa00,16860.0,TCU,0cb60b75-aa36-447c-8080-0b769b05a9a4,LB,1993-01-13,28.3,,35.0,28487.0,10352.0,2015.0,2971555.0,,2025,
4.0,118.0,WilsonRamik,FA,14152.0,2423.0,607110.0,12237,1877298.0,ramik wilson,28506.0,10506.0,ramik-wilson-1,ramikwilson/2552320,74.0,237.0,Ramik Wilson,,00-0031943,WilsRa00,16879.0,Georgia,5f727913-cfa9-44e5-89e4-e2a52dc11760,LB,1992-08-19,28.7,,19.0,28506.0,10361.0,2015.0,2578565.0,9551.0,2025,
2.0,48.0,D_Perryman52,LAC,14047.0,2353.0,605473.0,12238,1860814.0,denzel perryman,28436.0,10417.0,denzel-perryman-1,denzelperryman/2552310,71.0,240.0,Denzel Perryman,,00-0032103,PerrDe00,16809.0,Miami,9fc6e49f-c863-419d-9dca-8f0da3f3c9c7,LB,1992-12-05,32.6,605473.0,16.0,28436.0,10356.0,2015.0,2579621.0,9481.0,2025,
2.0,45.0,EKLA6,FA,14026.0,2350.0,553123.0,12239,1737773.0,eric kendricks,28433.0,10362.0,eric-kendricks-1,,72.0,232.0,Eric Kendricks,,00-0031554,KendEr00,16806.0,UCLA,b345f3db-d5aa-43ba-9f17-914c54864236,LB,1992-02-29,33.3,553123.0,13.0,28433.0,10353.0,2015.0,2510863.0,9478.0,2025,
,,,FA,,,593208.0,12240,1824781.0,trey depriest,28949.0,10855.0,,,73.0,258.0,Trey DePriest,,,,,Alabama,6aad399b-2e6d-4248-8151-282bd4f7f1d9,LB,1993-06-09,27.9,,,,,2015.0,,,2025,
,,,NYJ,,2571.0,543988.0,12242,2174904.0,jeff luc,28912.0,10638.0,,jeffluc/2553670,73.0,256.0,Jeff Luc,,,,17036.0,Cincinnati,6fb134a4-9fe7-474a-acd4-fe038e4bc641,LB,1992-02-14,29.2,,,28912.0,10376.0,2015.0,2512509.0,,2025,
1.0,31.0,stephoneanthony,FA,14042.0,2336.0,602088.0,12243,1850724.0,stephone anthony,28419.0,10455.0,stephone-anthony-1,,75.0,245.0,Stephone Anthony,,00-0032102,AnthSt00,16792.0,Clemson,e2a4fca8-0482-442e-93f7-3cef0fb2358d,LB,1992-07-28,28.8,,31.0,28419.0,10355.0,2015.0,2576482.0,9464.0,2025,
7.0,224.0,HagerBryce,FA,14241.0,2523.0,557237.0,12244,1762147.0,bryce hager,28612.0,10597.0,bryce-hager-1,,73.0,237.0,Bryce Hager,,00-0032248,HageBr00,16983.0,Baylor,ba447b79-44c1-48a7-b30a-a2460f219afe,LB,1992-05-04,29.8,,7.0,28612.0,10382.0,2015.0,2512999.0,9657.0,2025,
1.0,18.0,marcuspeters,FA,13914.0,2323.0,608013.0,12245,1884451.0,marcus peters,28406.0,10418.0,marcus-peters-1,marcuspeters/2552488,72.0,197.0,Marcus Peters,,00-0032165,PeteMa00,16779.0,Washington,402f063b-4703-4729-b6ea-3a9d45a314c7,CB,1993-01-09,32.1,608013.0,18.0,28406.0,10407.0,2015.0,2578378.0,9451.0,2025,
3.0,78.0,PjWilliams_26,FA,13921.0,2383.0,691535.0,12246,1998196.0,pj williams,28466.0,10449.0,pj-williams-1,,72.0,196.0,P.J. Williams,,00-0032059,WillP.00,16839.0,Florida State,36538da8-9ac7-4f7d-beb4-8b773da4a080,CB,1993-06-01,30.7,691535.0,14.0,28466.0,10409.0,2015.0,2977661.0,9511.0,2025,
2.0,42.0,JayCar_11,FA,,2347.0,589985.0,12247,1824824.0,jalen collins,28430.0,10370.0,jalen-collins-1,,73.0,203.0,Jalen Collins,,00-0031552,CollJa02,16803.0,LSU,716c039e-a1c7-42f7-87f9-ff414df726d3,CB,1993-03-20,28.1,,10.0,28430.0,10405.0,2015.0,2577292.0,9475.0,2025,
1.0,11.0,TWaynes_15,FA,13900.0,2316.0,606124.0,12248,1868411.0,trae waynes,28399.0,10426.0,trae-waynes-1,,72.0,190.0,Trae Waynes,,00-0031546,WaynTr00,16772.0,Michigan State,338adc8a-173d-4b1b-a5de-92818bf96823,CB,1992-07-25,30.6,606124.0,11.0,28399.0,10028.0,2015.0,2576283.0,9444.0,2025,
1.0,16.0,,FA,14017.0,2321.0,553640.0,12249,1759355.0,kevin johnson,28404.0,10453.0,kevin-johnson-7,,72.0,185.0,Kevin Johnson,,00-0031548,JohnKe04,16777.0,Wake Forest,12f4a38f-17b4-42b1-a1e6-9fd6ef08d150,CB,1992-08-05,29.6,,16.0,28404.0,10449.0,2015.0,2511523.0,9449.0,2025,
2.0,33.0,TheHumble_21,FA,13895.0,2338.0,694586.0,12250,2000901.0,landon collins,28421.0,10372.0,landon-collins-1,landoncollins/2552454,72.0,218.0,Landon Collins,,00-0032262,CollLa00,16794.0,Alabama,a9c41c5b-0dcf-40cc-a76c-644307f2f2df,LB,1994-01-10,31.1,694586.0,1.0,28421.0,10057.0,2015.0,2979841.0,9466.0,2025,
,,,HOU,,2696.0,557365.0,12251,1762308.0,kurtis drummond,28889.0,10935.0,,,73.0,210.0,Kurtis Drummond,,00-0031919,,17164.0,Michigan State,70f64838-b12f-4201-859f-382bfedbf73d,S,1992-01-29,29.3,,,28889.0,10391.0,2015.0,2515405.0,10015.0,2025,
,,,FA,14547.0,2719.0,605782.0,12252,1865418.0,anthony harris,28838.0,10629.0,,,73.0,202.0,Anthony Harris,,00-0031799,,17187.0,Virginia,a7413fb5-8d05-457f-a97f-504bee73a910,S,1992-06-04,31.7,605782.0,,28838.0,10389.0,2015.0,2577814.0,9895.0,2025,
6.0,197.0,D_SmithFS,FA,14086.0,2498.0,562372.0,12253,1737565.0,derron smith,28585.0,10571.0,derron-smith-1,derronsmith/2552390,70.0,195.0,Derron Smith,,00-0032069,SmitDe05,16957.0,Fresno State,04917392-c076-4f86-b3f2-c20350b0efb2,S,1992-02-04,29.3,,21.0,28585.0,10386.0,2015.0,2517248.0,9630.0,2025,
7.0,239.0,GerodHolliman,TBB,,2538.0,652610.0,12254,1984580.0,gerod holliman,28627.0,10612.0,gerod-holliman-1,,70.0,218.0,Gerod Holliman,,,HollGe00,16998.0,Louisville,c5ff1f50-abc4-4106-826a-98649d194e2d,S,1994-05-06,27.0,,22.0,28627.0,10394.0,2015.0,2970179.0,,2025,
,,,FA,14004.0,2786.0,458390.0,12256,2169687.0,jarryd hayne,28379.0,10435.0,,,74.0,220.0,Jarryd Hayne,,00-0031493,,17254.0,None,f5b78cdb-42a2-46c2-b9e3-ce39cafe33ec,RB,1988-02-15,33.2,,,28379.0,10154.0,2015.0,3423412.0,10255.0,2025,
3.0,76.0,_Flight_31,FA,14151.0,2381.0,591801.0,12257,1824756.0,chris conley,28464.0,10432.0,chris-conley-1,chrisconley/2552652,75.0,205.0,Chris Conley,,00-0032128,ConlCh00,16837.0,Georgia,bd01d907-cd57-48cb-9136-5692a4764a20,WR,1992-10-25,32.7,591801.0,12.0,28464.0,10210.0,2015.0,2578533.0,9509.0,2025,
,,,FA,,2942.0,459023.0,12258,2028383.0,joe don duncan,28381.0,9762.0,,joedonduncan/2553191,76.0,270.0,Joe Don Duncan,,,,17413.0,Dixie State,a05a97cd-dbc6-4523-9f56-e70bb284e6f3,TE,1990-09-17,30.6,,,28381.0,9557.0,2015.0,3057760.0,,2025,
7.0,245.0,Uno_Dos_Tre3,FA,13984.0,2544.0,594730.0,12260,1825510.0,tre mcbride,28633.0,10474.0,,tremcbride/2552428,72.0,210.0,Tre McBride,,00-0032123,McBrTr00,17004.0,William & Mary,24779156-67f5-45ac-a73e-09184d4d314a,WR,1992-12-01,28.4,,28.0,28633.0,10214.0,2015.0,2566041.0,9678.0,2025,
3.0,94.0,,FA,13977.0,2399.0,598969.0,12261,1851149.0,ty montgomery,28482.0,10413.0,ty-montgomery-1,,72.0,220.0,Ty Montgomery,,00-0032200,MontTy01,16855.0,Standford,0c39e276-7a5b-448f-a696-532506f1035a,RB,1993-01-22,32.1,598969.0,30.0,28482.0,10216.0,2015.0,2577134.0,9527.0,2025,
,,,FA,,3012.0,473707.0,12262,,karl schmitz,28382.0,10439.0,,,76.0,210.0,Karl Schmitz,,,,17557.0,Jacksonville,bd656c95-8189-4c5d-87df-15a341a160c6,PN,1987-01-18,34.3,,,28382.0,,2015.0,2316853.0,,2025,
6.0,204.0,,MIA,14104.0,2505.0,600191.0,12263,1850793.0,darren waller,28592.0,10433.0,darren-waller-1,,78.0,238.0,Darren Waller,,00-0031610,WallDa01,16964.0,Georgia Tech,14c97c9f-26e8-4944-9299-f90de6aeada3,TE,1992-09-13,32.8,600191.0,28.0,28592.0,10215.0,2015.0,2576925.0,9637.0,2025,
,,,FA,14185.0,2560.0,568874.0,12264,1825662.0,zach zenner,28887.0,10429.0,,,71.0,224.0,Zach Zenner,,00-0031665,,17023.0,South Dakota State,2a4de276-55bd-4756-9fa5-89fe30f5304f,RB,1991-09-13,29.7,,,28887.0,10188.0,2015.0,2521161.0,9761.0,2025,
,,,FA,,2577.0,606351.0,12265,1868418.0,devante davis,28649.0,10377.0,,,75.0,220.0,Devante Davis,,,,17042.0,UNLV,fa46801c-274e-42d0-bedc-7d5d63f92262,WR,1992-10-13,28.6,,,,10230.0,2015.0,2575955.0,,2025,
,,,FA,,2975.0,516117.0,12266,2172367.0,jordan berry,28388.0,10450.0,,jordanberry/2553348,77.0,195.0,Jordan Berry,,00-0031502,,17470.0,Eastern Kentucky,e20a7609-8129-400f-87b9-d11dda3836b4,PN,1991-03-18,31.9,516117.0,,28388.0,10172.0,2015.0,2472364.0,10236.0,2025,
1.0,27.0,Byron31Jump,FA,14008.0,2332.0,558666.0,12268,1763472.0,byron jones,28415.0,10447.0,byron-jones-2,byronjones/2552568,73.0,200.0,Byron Jones,,00-0032239,JoneBy00,16788.0,Connecticut,64b1bda8-8c0d-4c17-b8a9-6b5ef292c924,CB,1992-08-26,31.5,558666.0,27.0,28415.0,10412.0,2015.0,2513035.0,9460.0,2025,
1.0,30.0,RandallTime,FA,14040.0,2335.0,732792.0,12269,2061049.0,damarious randall,28418.0,10452.0,damarious-randall-1,,71.0,196.0,Damarious Randall,,00-0032251,RandDa00,16791.0,Arizona State,b9e6500f-2bb4-47b1-a3ea-1e3f925a3743,S,1992-08-29,30.5,732792.0,30.0,28418.0,10387.0,2015.0,3043258.0,9463.0,2025,
2.0,38.0,PrestonSmith94,FA,14035.0,2343.0,604798.0,12270,1852914.0,preston smith,28426.0,10458.0,preston-smith-2,prestonsmith/2552276,77.0,271.0,Preston Smith,,00-0031935,SmitPr00,16799.0,Mississippi State,ede260be-5ae6-4a06-887b-e4a130932705,DE,1992-11-17,32.6,604798.0,6.0,28426.0,10316.0,2015.0,2577446.0,9471.0,2025,
2.0,39.0,EddieGoldman,WAS,13902.0,2344.0,691519.0,12271,1998182.0,eddie goldman,28427.0,10460.0,eddie-goldman-1,eddiegoldman/2552489,75.0,320.0,Eddie Goldman,,00-0031551,GoldEd00,16800.0,Florida State,881eb214-c981-46c0-a0cf-34023e773754,DT,1994-01-06,31.5,691519.0,7.0,28427.0,10067.0,2015.0,2969924.0,9472.0,2025,
2.0,43.0,bm1157,FA,14011.0,2348.0,604790.0,12272,1852910.0,benardrick mckinney,28431.0,10451.0,benardrick-mckinney-1,,76.0,257.0,Benardrick McKinney,,00-0031553,McKiBe00,16804.0,Mississippi State,5aac7b03-3b39-4084-bda5-8423abf28903,LB,1992-11-19,30.3,604790.0,11.0,28431.0,10354.0,2015.0,2577429.0,9476.0,2025,
2.0,44.0,soar44,FA,,2349.0,557884.0,12273,1763150.0,hauoli kikaha,28432.0,10406.0,hauoli-kikaha-2,,75.0,246.0,Hau'oli Kikaha,,00-0032056,KikaHa00,16805.0,Washington,97b3d907-e5b4-4ae2-a9ae-af4dad3dd169,DE,1992-07-24,28.8,,12.0,28432.0,10357.0,2015.0,2509488.0,9477.0,2025,
2.0,46.0,,FA,14061.0,2351.0,556639.0,12274,1761394.0,jaquiski tartt,28434.0,10476.0,,,73.0,215.0,Jaquiski Tartt,,00-0032057,TartJa00,16807.0,Samford,92da4f95-8f58-4379-b236-ee4ab8ff5daf,S,1992-02-18,32.0,556639.0,14.0,28434.0,10451.0,2015.0,2509844.0,9479.0,2025,
2.0,47.0,EricRowe32,FA,14038.0,2352.0,591940.0,12275,1825060.0,eric rowe,28435.0,10459.0,eric-rowe-1,ericrowe/2552255,73.0,210.0,Eric Rowe,,00-0031555,RoweEr00,16808.0,Utah,30b045f1-b8e4-4ae9-b062-5181847b508c,S,1992-10-03,32.4,591940.0,15.0,28435.0,10416.0,2015.0,2576002.0,9480.0,2025,
2.0,50.0,realronalddarby,FA,14044.0,2355.0,691515.0,12276,1998179.0,ronald darby,28438.0,10375.0,ronald-darby-1,ronalddarby/2552689,71.0,193.0,Ronald Darby,,00-0032195,DarbRo00,16811.0,Florida State,c63eb787-fa1f-406b-82a1-2eed0a65b58c,CB,1994-01-02,31.5,691515.0,18.0,28438.0,10408.0,2015.0,2969920.0,9483.0,2025,
2.0,56.0,Quez_G,FA,,2361.0,607341.0,12277,1878007.0,senquez golson,28444.0,10479.0,senquez-golson-1,senquezgolson/2552264,69.0,176.0,Senquez Golson,,,GolsSe00,16817.0,Mississippi,5519045c-6923-4ca9-8486-66c35de06614,CB,1993-07-07,27.8,,24.0,28444.0,10413.0,2015.0,2577390.0,,2025,
2.0,58.0,markusgolden,FA,14057.0,2363.0,689894.0,12278,1996128.0,markus golden,28446.0,10480.0,markus-golden-1,markusgolden/2552273,74.0,260.0,Markus Golden,,00-0032127,GoldMa00,16819.0,Missouri,78eb0872-fff0-4fc2-94ee-6a5c518ecaa5,DE,1991-03-13,34.0,689894.0,26.0,28446.0,10329.0,2015.0,2971432.0,9491.0,2025,
2.0,62.0,,ARI,13917.0,2367.0,837499.0,12279,2139524.0,quinten rollins,28450.0,10462.0,quinten-rollins-1,,71.0,195.0,Quinten Rollins,,00-0031937,RollQu00,16823.0,Miami (OH),d3c47b87-1554-4afe-ab8f-d5e801706fc3,CB,1992-07-15,28.8,,30.0,28450.0,10410.0,2015.0,3125961.0,9495.0,2025,
2.0,63.0,TheRealFrankC_,FA,14246.0,2368.0,606080.0,12280,1868369.0,frank clark,28451.0,10467.0,frank-clark-1,frankclark/2552629,75.0,265.0,Frank Clark,,00-0032210,ClarFr01,16824.0,Michigan,490c15eb-accc-4441-be7d-c7114e1e42fc,DE,1993-06-14,31.7,606080.0,31.0,28451.0,10322.0,2015.0,2576242.0,9496.0,2025,
2.0,64.0,,FA,14540.0,2369.0,598975.0,12281,1851154.0,jordan richards,28452.0,10482.0,jordan-richards-2,jordanrichards/2552392,71.0,215.0,Jordan Richards,,00-0031559,RichJo00,16825.0,Stanford,13f716fb-7249-4b0a-9858-8af8cb83f78b,S,1993-01-21,29.1,598975.0,32.0,28452.0,10399.0,2015.0,2577139.0,9497.0,2025,
3.0,65.0,,FA,,2370.0,695116.0,12282,2001529.0,djoun smith,28453.0,10483.0,djoun-smith-1,,71.0,193.0,D'Joun Smith,,,SmitDJ00,16826.0,Florida Atlantic,fee7cbd7-9880-4a0c-aa6b-fe148483bc92,CB,1992-09-23,28.6,,1.0,28453.0,10414.0,2015.0,2982861.0,,2025,
